Signature,Block Time,Human Time,Action,From,Token1,Amount1,TokenDecimals1,Token2,Amount2,TokenDecimals2,Value,Platforms,Sources
MafCg3hPKz8fowocYhoRyT9XPSa5T8VXGjmfvpxc8mc8p84vuX3jX35iiufUw6vQNt1TYUfcMUDmrpbzqUmDM25,1740583215,2025-02-26T15:20:15.000Z,AGG TOKEN SWAP,4Xe6sgZKRzcMGzRoNEwunUwoXSNhUr6seTYUk2JZPdva,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,49950000000,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,785254302693,6,49950,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|2wT8Yq49kHgDzXuPxZSaeLaH1qbmGXtEyPy64bL7aD3c|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc
UUPApXXquK5snhUMZaz8LZP9UcTdsrxPX9HenFapyCzfYDeWtNP78wByaPFy6uEk3CrSRKxRT931mbMz1R4ozhN,1740583095,2025-02-26T15:18:15.000Z,AGG TOKEN SWAP,8vkSC7Cbv3rrP5iE7Uupc54Z7hp43rCfknJFWfZ72EBm,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,15000000000,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,240876014931,6,15000,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
52XLqoyj8wBP1CSNmg8rruEupBTYrFRWAhNJmoBV6Vgm4ZNxUMzR1grcvpMXVANPfnFLbTa4UXrxCRM7gKB6gapG,1740582811,2025-02-26T15:13:31.000Z,TOKEN SWAP,Hj8AdXeeMcjjn9x1d9MajyZKAV8LFJwtJbk7qPLJkcu8,So11111111111111111111111111111111111111112,110299729214,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,250000000000,6,15236.8,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
5j8Qiax1udctUrbXXEnTcD9TfGYeCWMya6r2fuR6XQ45LjfPn9MpKVxbJnEMKc1NP8BCNqV1wmfdpbyeYXqrgBLr,1740582701,2025-02-26T15:11:41.000Z,TOKEN SWAP,D3KknuBW5Vep3r23R1dqnStQEbynJDSckmxqAdgmw1RU,So11111111111111111111111111111111111111112,109819185834,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,250000000000,6,15170.42,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
4h1bBL1RTiKQ6MxMDRGmbQ5CY4uwnBYQJE2xPtTRactRD3316oSQ3PCEeFc26RgQ1D5EMP6gsCPSFHodDU8xK5Tm,1740582146,2025-02-26T15:02:26.000Z,TOKEN SWAP,Hj8AdXeeMcjjn9x1d9MajyZKAV8LFJwtJbk7qPLJkcu8,So11111111111111111111111111111111111111112,108060976089,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,250000000000,6,14948.07,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
cWhj4ihnvtSCWVLV18WsLNhYj6NytcZPoR2W93V7CCHreQmxZmwoLHWf1gGkya2pPyod8QNSTDAdnJ9SpZ1gdae,1740581945,2025-02-26T14:59:05.000Z,TOKEN SWAP,D3KknuBW5Vep3r23R1dqnStQEbynJDSckmxqAdgmw1RU,So11111111111111111111111111111111111111112,107165062798,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,250000000000,6,14781.28,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
2Kpz8aPcg1ZjULdAn9g3XyD3Asj5EoYCzUE1vYKYLPbTcMQQn3dmJ5qFrKo68z7EaF1h2BZziTfwoa2iFwAaQuuc,1740563697,2025-02-26T09:54:57.000Z,AGG TOKEN SWAP,6LBXQCNJQpmCb6e9menLattbJ6xYAqzwqgjN14QZ4bX7,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,271810930176,6,So11111111111111111111111111111111111111112,110538599808,9,15625.74,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe
5TvV7T2jUuSuxXXEEtw3vuMw7NyXbfUCAVGHB5HnK4gPTKZ2vAA9RDV1NnRsa6f1YrU77qJZKsuWngeM1iVeDPP9,1740561173,2025-02-26T09:12:53.000Z,AGG TOKEN SWAP,6LBXQCNJQpmCb6e9menLattbJ6xYAqzwqgjN14QZ4bX7,So11111111111111111111111111111111111111112,111099242027,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,271810930176,6,15598.33,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY
3rmyTwiDun4Ys78ZAdhKPEU5KqFrabmAXsnaYc5EkvuX1TTRfiGSif5xqTKqD26pRsbynVzXTHSmVsMbrQmMZjmc,1740556239,2025-02-26T07:50:39.000Z,TOKEN SWAP,HJN1kPKr6ib38vSZ1s9ZWTzojcQtJK9MNF8Vw4Ayq1FT,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,190323905630,6,So11111111111111111111111111111111111111112,76440975733,9,10692.56,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
Eq19BJHZctTJNYEENwx7SpcvAc1kFeFW4Sfcax4HHM5Dp9ayNa396BKnhNaG9Lni7ZTxAmPXUmNG7HRXMC2VhEd,1740553250,2025-02-26T07:00:50.000Z,TOKEN SWAP,3fKz3sgPGfv9S1XZn5TTKgsa3zPzSsMP7icptPPtHf6d,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,234821332542,6,So11111111111111111111111111111111111111112,97747566887,9,13872.33,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
53mvySep6QHvhm7Cjdy6eftbz9azJVsGKcFiHoQuk1HCWjuvV9DWDWusCAzcXihRoDPcWo91Fi5HK1swmKzS8zUa,1740553103,2025-02-26T06:58:23.000Z,TOKEN SWAP,3fKz3sgPGfv9S1XZn5TTKgsa3zPzSsMP7icptPPtHf6d,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,231316536533,6,So11111111111111111111111111111111111111112,96679480233,9,13720.75,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
o5LBRYte5DQ4rjBvEo7rTATFvSSwTkBAiQvXyzEBeNxUofq72G1DXoguXmCh3C2kzq8xR4XkUrKu1PvYyVYQ3dM,1740553063,2025-02-26T06:57:43.000Z,TOKEN SWAP,3fKz3sgPGfv9S1XZn5TTKgsa3zPzSsMP7icptPPtHf6d,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,233653067205,6,So11111111111111111111111111111111111111112,97786142981,9,13877.81,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
2Gho8c3MivowrY3KLbtNsZ4Hz4rMiFYmKMeuTUA9XU4dkdaM4FbdKFqnf5B8EAeB8v7RGxoWo4AuuaJCsqJr9kEU,1740549255,2025-02-26T05:54:15.000Z,AGG TOKEN SWAP,6LBXQCNJQpmCb6e9menLattbJ6xYAqzwqgjN14QZ4bX7,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,257407314999,6,So11111111111111111111111111111111111111112,106785489057,9,15175.29,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
4gGEfQxPrnfVxu9WNxwbA4XTUEuJvKMw8Q2wrNcVczFkYuHVW1ytUyQEFhCHqfiiSDN3CwtUaq5hRFiejTU7wqYC,1740546979,2025-02-26T05:16:19.000Z,AGG TOKEN SWAP,6LBXQCNJQpmCb6e9menLattbJ6xYAqzwqgjN14QZ4bX7,So11111111111111111111111111111111111111112,113120030972,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,257407314999,6,16146.75,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY
4ds2BruhRdavhQGAb9cbpkixj9dikLtQgr2AVnbLZPwJ7nZD8ADeHtzhuewf9Aaus9AFsiYaSFZsdBdx9GXTxjdz,1740546884,2025-02-26T05:14:44.000Z,AGG TOKEN SWAP,3ngm9wFB1qKMXVwx9KEgNTEXdWNkusJk2GHkmF6XDc7W,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,18922239393,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,304128932333,6,18922.24,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
4vENwCXw71g4yvX75yyyUM3vHeJoLHKjZCqXZhF27VbNrYCyeGNjLrfQaXjhvPnWUGntf7vjxeNwFhN1WW2LB1JH,1740539952,2025-02-26T03:19:12.000Z,TOKEN SWAP,4vJfp62jEzcYFnQ11oBJDgj6ZFrdEwcBBpoadNTpEWys,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,319598743027,6,So11111111111111111111111111111111111111112,139681926279,9,20107.21,B91piBSfCBRs5rUxCMRdJEGv7tNEnFxweWcdQJHJoFpi,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|B91piBSfCBRs5rUxCMRdJEGv7tNEnFxweWcdQJHJoFpi
5W4VLXSvmoHeFstEJoytibDMt72meLLdJuLLGhKR3ZVFQsBK2tgdfRR7mfKXq5uPHeh8AcycTF7dqsxwtQbfSngG,1740539952,2025-02-26T03:19:12.000Z,TOKEN SWAP,4vJfp62jEzcYFnQ11oBJDgj6ZFrdEwcBBpoadNTpEWys,So11111111111111111111111111111111111111112,139621260474,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,319598743027,6,20098.48,B91piBSfCBRs5rUxCMRdJEGv7tNEnFxweWcdQJHJoFpi,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|B91piBSfCBRs5rUxCMRdJEGv7tNEnFxweWcdQJHJoFpi
yto8dqwCKRbD7ypCjDyV7UfuUgMrzkAQ4gCqBfp28kAzqWY67H8s4C7xHKbQojaNZs1RdxhQ5HuFiCspp9a9Nsq,1740515693,2025-02-25T20:34:53.000Z,AGG TOKEN SWAP,61hcYmdXg5hqNtnEXVHjyDYL8fVvqt6SocJb8UGdY38W,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,168025367459,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,10535768365,6,10535.77,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
5zYtGwUojuAZb1WBD6W2LbrGL6NswfVJm59DZimbq1DrxijsyyXzFe2sgHSZp4g3p2nbLQABMC85F1qvk1xm4mtv,1740514732,2025-02-25T20:18:52.000Z,AGG TOKEN SWAP,4AdfvcoLWT2tUB1FWuSF3sAUxWTdNcSwR1zB4mcXVGQX,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,217820714055,6,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,13112324959,6,13112.32,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y
28aa2FCFfCc6Z7cECQp3X1vnzLgUSAvs5LcK2kT7bK13DYEbTBoQcNXg4iXscy9xv6MWaqjTD6kKTdfd8Wr1TiDV,1740513098,2025-02-25T19:51:38.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,276935404812,6,So11111111111111111111111111111111111111112,116268610916,9,16558.98,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
2LTxhVAdFyXs6H9aG9sDZ8DPgSax5pQU3Sp3dbV85EoWXnEzanNGz992gEep37kxBrER1AR7CNMPwq8zwCCQMWDF,1740513098,2025-02-25T19:51:38.000Z,AGG TOKEN SWAP,9f1JLLiSPcBs73kSbMtiJURWRzo7nH8Fcs6FhmCQUYKn,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,33344544496,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,551573917166,6,33344.54,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
28HsnF2LT8e1VjfKHtec9avAN2BNBPNegkM2uMWXi5uLcbhYyBXibvaX37o6TiCQnGMVTgMfdzunQ1o1xXmL7oz5,1740505343,2025-02-25T17:42:23.000Z,AGG TOKEN SWAP,6vkUTZhoC2fitTF6mutmypk4k3po55JZ3Se5ZiLtZgqp,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,242939605113,6,Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB,13766148860,6,13766.15,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|obriQD1zbpyLz95G5n7nJe6a4DPjpFwa5XYPoNm113y|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe
2yvmAKZBAmdBwz2DqbUWtr5na9cKAQT9PRnvNQMKnkj47RJ4JsDKbZwYhcgF53euwpozHU9bzeBrkCyAVb5aMAaW,1740500061,2025-02-25T16:14:21.000Z,AGG TOKEN SWAP,9Q5SyuxQLUazmY6VHYLacNFAcH7grLXbVLQ3aictBQpT,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,15109741392,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,265705554193,6,15109.74,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
3gnTgL2zLJpoSwKXrhMcXXcXAMw79B1VvPpGo93awY5aDyMdGV8cacmSyvoqYW1duHEJ4hwjPEm1wR8CdutvFbXM,1740499681,2025-02-25T16:08:01.000Z,AGG TOKEN SWAP,BNcE5kPhENKSYczbJjcjAZbbDFZrEED9RM5jhbzRVKwQ,So11111111111111111111111111111111111111112,81918000000,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,207518948881,6,11382.51,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|2wT8Yq49kHgDzXuPxZSaeLaH1qbmGXtEyPy64bL7aD3c|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
3VCsEzRfKnibi2b5aCKBPFnaakDCmTAKRSDGwyZwvmmA5wPzkvV5mEhyb8nbxNToUkULQE4vh6ESNvEsU1wnMAaV,1740492084,2025-02-25T14:01:24.000Z,TOKEN SWAP,6HqrAYbpKDr4TTGubzdqLoeCNtKguph2d5mpbrLMD6X3,So11111111111111111111111111111111111111112,73879485762,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,193307723990,6,10219.75,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
UHaJ52hQ5zDpmt9At1q4jZSGR4RHrhbppKAwQ4SGdM49NqsJxf8z7PPfDjq3PXFJ8CgQFtZNK8q4dEC7RDKKhNu,1740491769,2025-02-25T13:56:09.000Z,TOKEN SWAP,6HqrAYbpKDr4TTGubzdqLoeCNtKguph2d5mpbrLMD6X3,So11111111111111111111111111111111111111112,116696241557,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,302292918329,6,16142.59,routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|routeUGWgWzqBWFcrCfv8tritsqukccJPu3q5GPP3xS
5Gjq5woCE3Vnn4xWihmqefqSbJrn2efhVkU1rBYcCWiT38MBL2uPebmowHRamiXt8akkKBptyF8bEPF1fzspgLDV,1740487692,2025-02-25T12:48:12.000Z,AGG TOKEN SWAP,SkgdRXLAEWTamypnRkefVp9iH7fCu7UuEUeFyRCdRYW,So11111111111111111111111111111111111111112,104107500000,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,282231795238,6,14534.45,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY
5jJQZwVngp58NdgLvxxAHQHXbiPM9GbquBsBouQc8hnL2NAC5xRc39EWPENZaSeoGHktPdB7u1icT5jYAvLb81vk,1740469928,2025-02-25T07:52:08.000Z,AGG TOKEN SWAP,3YNcxtK6X1yfRRtrvXNeUgit2dNLg3qziWn6ikSrBB3N,Hjw6bEcHtbHGpQr8onG3izfJY5DJiWdt7uk2BfdSpump,947962688488,6,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,597343546351,6,26191.97,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|LBUZKhRxPF3XUpBCjp4YzTKgLccjZhTSDM9YuVaPwxo|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe|PhoeNiXZ8ByJGLkxNfZRnkUfjvmuYqLR89jjFHGqdXY
xCEQuSwK6d2KSFxsiBRt1YqiEwZhV5zmnFJgrqCbFZz1mZTReDjuBWdrrxqqqn5tsD2ZhiVV1LeXj9udSJzX4iu,1740456983,2025-02-25T04:16:23.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,So11111111111111111111111111111111111111112,213054390447,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,654805267191,6,29175.67,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
3GCQkos7E7Wk4MmF1X2Z4BZyKgjZN5iamhtJMCjrtvS6KJv9SBvm57xnRtmReHCBfjQNVosChWKZoVLtcrZZ73gt,1740456983,2025-02-25T04:16:23.000Z,TOKEN SWAP,FrgkTorAd9zF4CzFSPSSYdQyFfKpF8gcBF9iYRymet7f,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,733360811106,6,So11111111111111111111111111111111111111112,237364828184,9,32504.74,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
3pzwjsn7bnAH1bsoCB3QcGEHsVhDjcvG3BGrHcjsLATZtX36NYCv5KhakTzbVubu8bDjzrzhwNWXScQxvYBnDbYJ,1740456966,2025-02-25T04:16:06.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,So11111111111111111111111111111111111111112,216555791530,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,665961495161,6,29655.15,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
2W4btDp3dvG48few9kjrj1BKpAGnujfU8cWWRJ6JL9TEVVYgRvxHeddQFwrTeX5DXcoX7XsEftQMsji9b68RmVPa,1740456966,2025-02-25T04:16:06.000Z,TOKEN SWAP,FrgkTorAd9zF4CzFSPSSYdQyFfKpF8gcBF9iYRymet7f,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,733360811105,6,So11111111111111111111111111111111111111112,237004928224,9,32455.45,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
uZ7maCWw7dSVmesATGNSnhtBrjBe1pai2MAuz2aYzQYnQ1reWBePEtLuGD7fm92vj7kVD88qFMmUtvYVdrNxtwU,1740456878,2025-02-25T04:14:38.000Z,TOKEN SWAP,MfDuWeqSHEqTFVYZ7LoexgAK9dxk7cy4DFJWjWMGVWa,So11111111111111111111111111111111111111112,218705886058,9,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,674234941793,6,29949.58,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8,675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8
3eN2TSDbqSBzHHK2hi8SEWXs2R7WB5e8DyTGTU9Cwd4jt3u6kmr29QDA9QqbD4P8PHUxdHb5mjmtPLU5iYGMve8S,1740456878,2025-02-25T04:14:38.000Z,AGG TOKEN SWAP,FiXkYGAVjTwT9pntshxXYGkKp4Ubpp2dHkjFyRiX6Wak,DKu9kykSfbN5LBfFXtNNDPaX35o4Fv6vJ9FKk7pZpump,1011342469391,6,EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v,45072396920,6,45072.4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4,JUP6LkbZbjS1jKKwapdHNy74zcZ3tLUZoi5QNyVTaV4|675kPX9MHTjS2zt1qfr1NYHuzeLXfQM9H24wFSUt1Mp8|whirLbMiicVdio4qvUfM5KAg6Ct8VwpYzGff3uctyCc|SoLFiHG9TfgtdUXUjWAxi3LtvYuFyDLVhBWxdMZxyCe
